title,link,summary,published,source_category,rss_category,rss_tags,source
Former 'Impractical Jokers' Star Joe Gatto Responds to Sexual Assault Allegation: 'Working On Myself Is an Ongoing Process',https://variety.com/2025/tv/news/joe-gatto-responds-sexual-assault-allegations-1236345755/,"Former ""Impractical Jokers"" star Joe Gatto has issued a response after a woman posted a sexual assault allegation against the 48-year-old comedian over TikTok on Thursday. ""I have used poor judgment and as a result have violated the trust of the people I love most,"" Gatto said in a statement. ""But anyone who knows me [...]","Sat, 22 Mar 2025 20:45:15 +0000",Entertainment,News,"['News', 'Impractical Jokers', 'Joe Gatto']",https://variety.com/feed/
Sebastian Fundora vs. Chordale Booker Livestream: How to Watch the Premier Boxing Champions Live Online,https://variety.com/2025/shopping/news/how-to-watch-pbc-fundora-vs-booker-online-livestreaming-1236344444/,"Vegas, baby! PBC goes to Sin City tonight, where Sebastian ""The Towering Inferno"" Fundora (21-1-0) defends his Unified Super Welterweight World Champion against Chordale ""The Gift"" Booker (23-1-1). Sebastian Fundora vs. Chordale Booker takes place on Saturday, Mar. 22 at Michelob Ultra Arena at Mandalay Bay Resort & Casino in Las Vegas, Nevada with a [...]","Sat, 22 Mar 2025 20:30:00 +0000",Entertainment,News,"['News', 'Boxing', 'How to Watch', 'NOADS', 'Premier Boxing Champions', 'Prime Video', 'Sports']",https://variety.com/feed/
"Robert De Niro Shares TV Shows He Watches With His 'Discerning' Two-Year-Old Toddler: 'Ms. Rachel, The Wiggles, Blippi'",https://variety.com/2025/tv/people-news/robert-de-niro-kids-tv-shows-ms-rachel-1236345738/,"Even two-time Oscar winner Robert De Niro starts his mornings with ""Ms. Rachel."" Talking to Andy Cohen for Sirius XM's Radio Andy, De Niro shared that his two-year-old daughter Gia has ""discerning taste"" in TV shows, favoring YouTuber Ms. Rachel. ""That's what I did this morning,"" De Niro told Cohen. ""'Ms. Rachel,' 'The Wiggles,' 'Blippi.' [...]","Sat, 22 Mar 2025 20:09:09 +0000",Entertainment,People News,"['People News', 'Ms. Rachel', 'Robert De Niro', 'The Alto Knights']",https://variety.com/feed/
'Locked': How Custom Built Lenses Captured Anthony Hopkins' Psychotic Torture of Bill Skarsgård Inside an SUV,https://variety.com/2025/film/directors/locked-anthony-hopkins-bill-skarsgard-david-yarovesky-1236345699/,"What do you get when you lock a young criminal in a luxury sports utility vehicle that is booby trapped to punish its intruder, thanks to some twisted, sadistic planning by its wealthy, vengeful owner? Well, if those two characters are played by Bill Skarsgård and Anthony Hopkins, and the film is directed by David [...]","Sat, 22 Mar 2025 19:25:20 +0000",Entertainment,Directors,"['Directors', 'Features', 'News', 'Anthony Hopkins', 'Bill Skarsgård', 'Locked', 'Thriller']",https://variety.com/feed/
David Cronenberg Says 'The Brutalist' AI Controversy Was a 'Harvey Weinstein Kind Of' Campaign Spurred by 'Other Oscar Nominees': 'We Mess With Actors' Voices All the Time',https://variety.com/2025/film/news/david-cronenberg-brutalist-ai-controversy-harvey-weinstein-1236345695/,"Legendary horror director David Cronenberg has his own thoughts as to why the backlash against the use of AI in ""The Brutalist"" was so strong. Back in January, ""The Brutalist"" editor Dávid Jancsó said AI tools were used to improve the Hungarian dialogue of stars Adrien Brody and Felicity Jones. The use of the controversial [...]","Sat, 22 Mar 2025 18:35:52 +0000",Entertainment,News,"['News', 'Adrien Brody', 'David Cronenberg', 'Felicity Jones', 'The Brutalist']",https://variety.com/feed/
Amanda Seyfried Says 'Jennifer's Body' Was a 'Perfect Movie' Ruined by Marketing that 'Sucked': 'The Marketing Team Cheapened It',https://variety.com/2025/film/news/amanda-seyfried-jennifers-body-marketing-1236345676/,"Even Amanda Seyfried agrees ""Jennifer's Body"" deserved better marketing. Seyfried, who starred as Needy Lesnicki in Karyn Kusama's 2009 cult horror film opposite Megan Fox, looked back on the role in a recent interview with GQ. ""I can't critique this movie, to me it's perfect. It's got balls. [Screenwriter] Diablo Cody was outspoken and beautiful [...]","Sat, 22 Mar 2025 17:47:31 +0000",Entertainment,News,"['News', 'Amanda Seyfried', ""Jennifer's Body""]",https://variety.com/feed/
The Russo Brothers Originally 'Said No' to Robert Downey Jr. When He Asked Them to Direct 'Avengers: Doomsday' and 'Secret Wars': 'We Were Resistant For a While',https://variety.com/2025/film/news/russo-brothers-said-no-avengers-doomsday-secret-wars-1236345671/,"Although Joe and Anthony Russo are responsible for some of Marvel's biggest hits, they initially turned down the offer to reunite with the studio to direct Robert Downey Jr. in ""Avengers: Doomsday"" and ""Secret Wars."" While speaking to Omelete, Joe Russo said it was originally Marvel CEO Kevin Feige's idea to reinsert Downey into the [...]","Sat, 22 Mar 2025 17:36:04 +0000",Entertainment,News,"['News', 'Avengers: Doomsday', 'Avengers: Secret Wars', 'Marvel', 'Robert Downey Jr']",https://variety.com/feed/
"David Blaine Talks 'South Park' Parody, Exploring Real-Life Magic and Pushing His Limits in New Series 'Do Not Attempt'",https://variety.com/2025/tv/features/david-blaine-do-not-attempt-real-life-magic-1236339840/,"David Blaine has made a habit of blowing people's minds. The magician and mentalist is known for such feats of endurance as burying himself alive for seven days and holding his breath for more than 17 minutes. But he's also gone viral with his filmed magic tricks, often shot on the street as strangers observe [...]","Sat, 22 Mar 2025 17:00:00 +0000",Entertainment,Features,"['Features', 'David Blaine', 'Do Not Attempt', 'Magic']",https://variety.com/feed/
Hollywood Flashback: The Year of the Dueling Snow Whites,https://www.hollywoodreporter.com/movies/movie-news/hollywoods-dueling-snow-whites-mirror-mirror-huntsman-1236166746/,"In 2012, Julia Roberts and Lily Collins went head-to-head with Charlize Theron and Kristen Stewart.","Sat, 22 Mar 2025 19:00:00 +0000",Entertainment,Movie News,"['Movie News', 'Movies', 'Armie Hammer', 'Gal Gadot', 'Hollywood Flashback', 'Lily Collins', 'rachel zegler', 'Snow White', 'Tarsem Singh']",https://www.hollywoodreporter.com/c/movies/movie-news/feed/
"David Cronenberg Thinks 'The Brutalist' AI Backlash Was a Smear Campaign by Other Oscar Nominees: ""A Harvey Weinstein Kind of Thing""",https://www.hollywoodreporter.com/movies/movie-news/david-cronenberg-brutalist-oscars-adrien-brody-howard-shore-1236170503/,The Canadian filmmaker was speaking at a London Soundtrack Festival talk with career-long collaborator Howard Shore.,"Sat, 22 Mar 2025 17:11:30 +0000",Entertainment,Movie News,"['Movie News', 'Movies', 'adrien brody', 'David Cronenberg', 'Howard Shore', 'international', 'the brutalist', 'united kingdom']",https://www.hollywoodreporter.com/c/movies/movie-news/feed/
"Box Office: 'Snow White' in Danger of Biting Poison Apple, on Course for $45M Domestic Opening",https://www.hollywoodreporter.com/movies/movie-news/snow-white-box-office-opening-in-danger-1236170493/,"Elsewhere, Jonathan Majors' comeback pic 'Magazine Dreams' appears DOA.","Sat, 22 Mar 2025 16:25:13 +0000",Entertainment,Movie News,"['Movie News', 'Movies', 'box office', 'Disney', 'Snow White']",https://www.hollywoodreporter.com/c/movies/movie-news/feed/
Did the New 'Snow White' Change Things for the Better?,https://www.hollywoodreporter.com/movies/movie-news/snow-white-new-movie-changes-1236170119/,"Any remake of a nearly 90-year-old movie will need an update, but some of the adjustments were more successful than others.","Sat, 22 Mar 2025 13:45:00 +0000",Entertainment,Movie News,"['Movie News', 'Movies', 'Snow White']",https://www.hollywoodreporter.com/c/movies/movie-news/feed/
"'Sanatorium' Visits a Brutalist Ex-Soviet Wellness Resort in Ukraine Offering an ""Oasis of Respite""",https://www.hollywoodreporter.com/movies/movie-news/sanatorium-documentary-ukraine-odesa-kuyalnyk-copenhagen-1236166220/,"Gar O'Rourke's doc will premiere at CPH:DOX in Copenhagen: ""I pretty much fell in love with the place after a week of mud baths, and hydro massages, electro massages, and salt pool therapies.""","Sat, 22 Mar 2025 11:00:00 +0000",Entertainment,Movie News,"['Movie News', 'Movies', 'CPH:DOX', 'international', 'Ukraine']",https://www.hollywoodreporter.com/c/movies/movie-news/feed/
Peruvian Drama 'Reinas' Wins Swiss Film Awards,https://www.hollywoodreporter.com/movies/movie-news/peruvian-drama-reinas-wins-2025-swiss-film-awards-1236170481/,"Klaudia Reynicke's period drama, about a father reconnecting with his two daughters amid a country's political upheaval, took the top prize for best Swiss film of the year.","Sat, 22 Mar 2025 09:58:54 +0000",Entertainment,Movie News,"['Movie News', 'Movies', 'Cannes', 'international', 'Locarno Film Festival']",https://www.hollywoodreporter.com/c/movies/movie-news/feed/
"Amanda Seyfried Says 'Jennifer's Body' Was ""Ruined"" by the Marketing Team: ""It's to Me a Perfect Movie""",https://www.hollywoodreporter.com/movies/movie-news/amanda-seyfried-says-jennifers-body-ruined-by-marketing-1236170234/,"""I'm looking forward to the sequel,"" the actress teased.","Fri, 21 Mar 2025 23:42:25 +0000",Entertainment,Movie News,"['Movie News', 'Movies', 'Amanda Seyfried', ""Jennifer's Body"", 'Megan Fox']",https://www.hollywoodreporter.com/c/movies/movie-news/feed/
Amy Adams and Filmmaker Karyn Kusama to Talk Representation at Archer Film Festival,https://www.hollywoodreporter.com/movies/movie-news/amy-adams-karyn-kusama-archer-film-festival-1236170272/,They will be joined by Telluride Film Festival executive director Julie Huntsinger for a panel discussion at the Writers Guild Theater on April 11.,"Fri, 21 Mar 2025 23:17:03 +0000",Entertainment,Movie News,"['Movie News', 'Movies', 'Amy Adams', 'Karyn Kusama', 'Telluride']",https://www.hollywoodreporter.com/c/movies/movie-news/feed/
"'Texas Chainsaw Massacre' Rights Up for Grabs, Sending Hollywood Foaming",https://www.hollywoodreporter.com/movies/movie-news/texas-chainsaw-massacre-rights-1236170224/,"A number of bold faced names have been mentioned as showing interest, including  Powell and  Andy Muschietti.","Fri, 21 Mar 2025 22:20:54 +0000",Entertainment,Movie News,"['Movie News', 'Movies', 'Texas Chainsaw Massacre']",https://www.hollywoodreporter.com/c/movies/movie-news/feed/
Zach Cregger's 'Resident Evil' Reboot Eyes Austin Abrams to Star,https://www.hollywoodreporter.com/movies/movie-news/resident-evil-reboot-austin-abrams-1236170177/,The 'Euphoria' actor could reteam with his director of the upcoming horror movie 'Weapons' for the Sony Pictures and Constantin feature.,"Fri, 21 Mar 2025 20:00:11 +0000",Entertainment,Movie News,"['Movie News', 'Movies', 'Euphoria', 'Resident Evil', 'Weapons', 'Zach Cregger']",https://www.hollywoodreporter.com/c/movies/movie-news/feed/
"Dana Carvey Does His Trump, Elon Musk Impressions to Bill Maher Ahead of 'Real Time' Host's White House Visit",https://www.hollywoodreporter.com/tv/tv-news/dana-carvey-trump-elon-musk-impressions-to-bill-maher-1236170488/,Maher plans to go to the White House with Kid Rock.,"Sat, 22 Mar 2025 19:23:27 +0000",Entertainment,TV,"['TV', 'TV News', 'Bill Maher', 'donald trump', 'Elon Musk', 'Real Time with Bill Maher', 'White House']",https://www.hollywoodreporter.com/c/tv/tv-news/feed/
"'Severance' Team Talks Mark's Divisive Choice, ""Heartbreaking"" Finale Shoot and Season 3 Status",https://www.hollywoodreporter.com/tv/tv-news/severance-mark-choice-finale-season-3-1236170476/,The show's stars joined director Ben Stiller and creator Dan Erickson for a PaleyFest LA conversation on Friday.,"Sat, 22 Mar 2025 13:00:00 +0000",Entertainment,TV,"['TV', 'TV News', 'Adam Scott', 'Ben Stiller', 'Britt Lower', 'Events', 'Gwendoline Christie', 'Severance']",https://www.hollywoodreporter.com/c/tv/tv-news/feed/
"Jack Lilley, 'Little House on the Prairie' Stuntman and Actor, Dies at 91",https://www.hollywoodreporter.com/tv/tv-news/jack-lilley-dead-little-house-on-the-prairie-1236170435/,"He collaborated with Clint Eastwood on 'Rawhide' and two films and worked on 'Blazing Saddles,' 'Bonanza,' 'Gunsmoke' and much more.","Sat, 22 Mar 2025 00:59:02 +0000",Entertainment,TV,"['TV', 'TV News', 'Little House of the Prairie', 'Obituaries']",https://www.hollywoodreporter.com/c/tv/tv-news/feed/
'One Piece' Co-Showrunner Matt Owens Steps Down,https://www.hollywoodreporter.com/tv/tv-news/one-piece-co-showrunner-matt-owens-stepping-down-1236170279/,"In a social media message, he says he's leaving the show to focus on his mental health.","Fri, 21 Mar 2025 22:27:03 +0000",Entertainment,TV,"['TV', 'TV News', 'Netflix', 'One Piece']",https://www.hollywoodreporter.com/c/tv/tv-news/feed/
"Emmys: 'White Lotus' Scene-Stealer Sam Rockwell Must Compete in Supporting, Not Guest Acting Category (Exclusive)",https://www.hollywoodreporter.com/tv/tv-news/white-lotus-sam-rockwell-supporting-actor-emmys-1236170207/,"According to a rule that the TV Academy implemented in 2024, guest performers ""are defined as appearing in less than 50 percent of all eligible series episodes,"" and, The Hollywood Reporter has learned, Rockwell does not.","Fri, 21 Mar 2025 22:18:10 +0000",Entertainment,TV,"['TV', 'TV News', 'Awards', 'Emmy Awards', 'emmys', 'Emmys 2025', 'Sam Rockwell', 'The White Lotus']",https://www.hollywoodreporter.com/c/tv/tv-news/feed/
'Severance' Has Been Renewed for Season 3: Here's How to Binge the Entire Series Online for Free,https://www.hollywoodreporter.com/tv/tv-news/watch-stream-severance-online-free-1236111390/,"The Ben Stiller-produced dystopian series stars Adam Scott, Zach Cherry, Britt Lower and John Turturro as employees of a mysterious conglomerate.","Fri, 21 Mar 2025 21:39:48 +0000",Entertainment,TV,"['TV', 'TV News', 'how to watch', 'Severance']",https://www.hollywoodreporter.com/c/tv/tv-news/feed/
'Prison Break' Reboot Casts 'BMF' Actor Myles Bullock,https://www.hollywoodreporter.com/tv/tv-news/prison-break-reboot-cast-myles-bullock-1236170206/,"Emily Browning, Lukas Gage and Drake Rodger are starring the series that hails from ""Mayan MC"" exec producer Elgin James.","Fri, 21 Mar 2025 21:39:21 +0000",Entertainment,TV,"['TV', 'TV News', 'Prison Break']",https://www.hollywoodreporter.com/c/tv/tv-news/feed/
'American Dad!' Closing in on Deal to Return to Fox,https://www.hollywoodreporter.com/tv/tv-news/american-dad-returning-to-fox-1236170115/,The series from Seth MacFarlane has aired on TBS for more than a decade.,"Fri, 21 Mar 2025 19:05:40 +0000",Entertainment,TV,"['TV', 'TV News', 'American Dad', 'Fox', 'Seth MacFarlane', 'TBS']",https://www.hollywoodreporter.com/c/tv/tv-news/feed/
"Why Selena Gomez ""Almost Didn't Come"" to Proposal Surprise From Benny Blanco",https://www.hollywoodreporter.com/tv/tv-news/selena-gomez-benny-blanco-proposal-details-1236169889/,"The couple celebrated the release of their collaborative album on 'The Tonight Show' and looked back on getting engaged last year: ""It was the scariest week of my life.""","Fri, 21 Mar 2025 16:08:27 +0000",Entertainment,TV,"['TV', 'TV News', 'Benny Blanco', 'Jimmy Fallon', 'music', 'Selena Gomez', 'The Tonight Show']",https://www.hollywoodreporter.com/c/tv/tv-news/feed/
Even Ben Stiller Didn't Know the 'Severance' Finale Would Get That Bloody,https://www.hollywoodreporter.com/tv/tv-news/severance-season-two-finale-ben-stiller-blood-1236169414/,"The director and executive producer sees the season two ending as a departure. ""We're going into another mode here,"" he says. ""This is a lot darker and more dystopian than we've seen.""","Fri, 21 Mar 2025 13:03:19 +0000",Entertainment,TV,"['TV', 'TV News', 'Adam Scott', 'Ben Stiller', 'dan erickson', 'Severance']",https://www.hollywoodreporter.com/c/tv/tv-news/feed/
StubHub Files for IPO In Big Bet On High Demand For Live Events,https://www.hollywoodreporter.com/news/music-news/stubhub-applies-to-go-public-1236170351/,The secondary ticketing giant reported $1.77 billion in revenue and a $2.8 million net loss in 2024.,"Fri, 21 Mar 2025 23:34:46 +0000",Entertainment,Music News,"['Music News', 'News', 'music', 'stubhub']",https://www.hollywoodreporter.com/t/music/feed/
"Garcia's, New Venue Honoring Grateful Dead Legend, Opens in Chicago",https://www.hollywoodreporter.com/news/music-news/garcias-jerry-garcia-concert-venue-chicago-1236169747/,"""This isn't a shrine, it's a real living musical endeavor and it's going to have a life of its own,"" says Jerry Garcia's daughter Trixie.","Fri, 21 Mar 2025 16:20:57 +0000",Entertainment,Music News,"['Music News', 'News', 'Grateful Dead', 'Jerry Garcia', 'music']",https://www.hollywoodreporter.com/t/music/feed/
Selena Gomez and Benny Blanco Release New Album 'I Said I Love You First',https://www.hollywoodreporter.com/news/music-news/selena-gomez-benny-blanco-new-album-i-said-i-love-you-first-1236169730/,"To accompany the 15-track album, which is centered around the couple's relationship, the pair have released a new music video for ""Young and Hotter Than Me,"" which also has Gomez reflecting on her life of child stardom.","Fri, 21 Mar 2025 07:05:59 +0000",Entertainment,Music News,"['Music News', 'News', 'Benny Blanco', 'music', 'Selena Gomez']",https://www.hollywoodreporter.com/t/music/feed/
"Jack Harlow and Doja Cat Drop New Single ""Just Us""",https://www.hollywoodreporter.com/news/music-news/jack-harlow-doja-cat-new-single-just-us-1236169695/,"The two rappers also released a music video, which features cameos from John Mayer, Matt Damon and Nicholas Braun.","Fri, 21 Mar 2025 04:19:20 +0000",Entertainment,Music News,"['Music News', 'News', 'Doja Cat', 'jack harlow', 'music']",https://www.hollywoodreporter.com/t/music/feed/
Japanese Breakfast Release New Album 'For Melancholy Brunettes (& Sad Women)',https://www.hollywoodreporter.com/news/music-news/japanese-breakfast-release-album-for-melancholy-brunettes-1236169655/,The album comes four years after the indie pop group's critically acclaimed 'Jubilee.',"Fri, 21 Mar 2025 04:00:00 +0000",Entertainment,Music News,"['Music News', 'News', 'Japanese Breakfast', 'music']",https://www.hollywoodreporter.com/t/music/feed/
How to Save on 2025 Stagecoach Tickets,https://www.hollywoodreporter.com/lifestyle/shopping/stagecoach-tickets-country-music-festival-promo-codes-1236169275/,"The biggest names in music are about to take over the desert. Use these THR-exclusive promo codes to see Zach Bryan, Lana Del Rey, Jelly Roll, Luke Combs and dozens more artists live.","Thu, 20 Mar 2025 20:58:09 +0000",Entertainment,Lifestyle,"['Lifestyle', 'Shopping', 'Country music', 'Festivals', 'music', 'music festival', 'Music Festivals', 'shopping', 'tickets']",https://www.hollywoodreporter.com/t/music/feed/
Primary Wave Finalizes Deal For Biggie Smalls Catalog,https://www.hollywoodreporter.com/news/music-news/primary-wave-finalizes-notorious-b-i-g-cat-1236169068/,Sources previously told The Hollywood Reporter the rapper's estate was seeking at least $100 million in the deal.,"Thu, 20 Mar 2025 20:03:39 +0000",Entertainment,Music News,"['Music News', 'News', 'Biggie Smalls', 'music', 'Primary Wave']",https://www.hollywoodreporter.com/t/music/feed/
"Coachella 2025 Is Almost Here: These Are the Best Deals on Weekend Passes, One-Day Tickets, Camping and More Online",https://www.hollywoodreporter.com/lifestyle/shopping/coachella-weekend-passes-single-tickets-camping-shuttle-deals-promo-codes-1236168708/,"Taking place on April 11-13 and April 18-20 in Indio, Calif., the music festival will feature headliners Lady Gaga, Green Day and Post Malone — here's where to find the best ticket deals online.","Thu, 20 Mar 2025 04:30:03 +0000",Entertainment,Lifestyle,"['Lifestyle', 'Shopping', 'Coachella', 'music', 'shopping']",https://www.hollywoodreporter.com/t/music/feed/
Eminem's Former Employee Charged With Leaking Rapper's Music,https://www.hollywoodreporter.com/news/music-news/eminem-former-employee-charged-leaking-music-1236168647/,Joseph Strange has been charged with criminal infringement of a copyright and interstate transportation of stolen goods.,"Thu, 20 Mar 2025 00:20:19 +0000",Entertainment,Music News,"['Music News', 'News', 'Eminem', 'music']",https://www.hollywoodreporter.com/t/music/feed/
Justin Bieber Shares Mind-Bending Jam Session Video From the Recording Studio,https://www.billboard.com/music/music-news/justin-bieber-trippy-jam-session-studio-video-1235929346/,"""I think I hate myself sometimes when I feel myself start to become inauthentic,"" he captioned the clip.","Sat, 22 Mar 2025 21:53:04 +0000",Entertainment,Music,"['Music', 'Music News', 'genre pop']",https://www.billboard.com/feed/
